created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Mar 05 04:26:33 +0000 2024;1764870089537646622;"@tvOneNews ada sebagian manusia yg membenci saudara, teman dan keluarganya gara-gara mendukung politisi, capres cagub berlebihhan. sementara di tingkat ketua-ketua partai dengan mudahnya belok kanan belok kiri, cipika dan cipiki. mereka yg makan nangka kita yg kecemplung getahnya.";0;0;0;0;in;3014548442;1764864224092893504;changkaligus;https://twitter.com/changkaligus/status/1764870089537646622
Tue Mar 05 04:25:14 +0000 2024;1764869756929347826;"Capres LowBat nyungsep kedalam jurang lumpur di Semua Provinsi 🇲🇨✌️";0;0;0;0;in;988127832239882240;1764869756929347826;iBon_65;https://twitter.com/iBon_65/status/1764869756929347826
Tue Mar 05 04:24:31 +0000 2024;1764869577677390103;"Jagat media sosial dihebohkan dengan video diduga Amies Rais sedang mendatangi Calon Presiden (Capres) nomor urut 2, Prabowo Subianto yang sedang berjalan.  #AmienRais #Salaman #PrabowoSubianto #CalonPresiden #HotelBidakara #Viral #Politik #Pemilu2024 #PrabowoGibran https://t.co/7VgeHkuxhe";0;0;0;0;in;998801336601788417;1764869577677390103;finindonesia;https://twitter.com/finindonesia/status/1764869577677390103
Tue Mar 05 04:24:09 +0000 2024;1764869485830508804;"kenapa kayak kampanye capres";0;0;0;0;in;1647285392;1764869485830508804;peachyslen;https://twitter.com/peachyslen/status/1764869485830508804
Tue Mar 05 04:24:06 +0000 2024;1764869473872535863;"@zy_zy_its_me Gw benerin ya teh,  Sama² mantan gubernur, sama² mantan capres,  Yang satu tercerdas  yang satu terloyal 🤭 https://t.co/TwH488Fm80";0;1;1;10;in;1335271827510214656;1764665584753725736;afcdevan;https://twitter.com/afcdevan/status/1764869473872535863
Tue Mar 05 04:23:06 +0000 2024;1764869222411428123;"@The_KingSalaman @268Densur @XIXKunciELXIX @Soraya__X @mamat_oking1 @capres_2024 @RPrima789 @KaredokLeunca__ Sok muka kartu wae... Kamari amplop kurang kitu ? Pan katambahan ti caleg";0;3;0;2;in;611746697;1762504360414847340;Lux_Boy77;https://twitter.com/Lux_Boy77/status/1764869222411428123
Tue Mar 05 04:22:51 +0000 2024;1764869157223534895;"@Siantar72 @feroferraferri @OmpungGuru Untuk pemilu kedepannya tak usah pemilu langsung ..cukup pilih parpol..biar parpol yg cari cawapres nya dgn koalisi yg menyusul tapi tiap partai menjagokan capres ..";0;0;0;2;in;1432334199625641984;1764843599609593890;ocukam;https://twitter.com/ocukam/status/1764869157223534895
Tue Mar 05 04:21:04 +0000 2024;1764868710060400764;"@vonnycornellya_ Program jelek, siapapun yg mencoba nyebokin tetep aja jelek.   Saya lebih kecewa dulu capres lain gak mengulik lebih jauh tetang program jelek ini.  Padahal banyak banget celah buat dibungkam didepan publik.";0;0;0;0;in;1686024170751090688;1764621507328954610;Babibijibiru;https://twitter.com/Babibijibiru/status/1764868710060400764
Tue Mar 05 04:18:26 +0000 2024;1764868047486304539;"This!  Sama tengilnya dgn adc nya Capres 🫢";0;0;0;0;in;177985770;1764868047486304539;xboripx;https://twitter.com/xboripx/status/1764868047486304539
Tue Mar 05 04:16:43 +0000 2024;1764867616076955784;"@ythftr_ Udah di kasih capres-cawapres yang pendidikan gratis malahan milih makan siang gratis";0;0;0;0;in;1611012567111200768;1764629978065621284;Pejuankrupiah98;https://twitter.com/Pejuankrupiah98/status/1764867616076955784
Tue Mar 05 04:16:31 +0000 2024;1764867563404886050;"@tvOneNews semoga bisa sholat teraweh bareng dengan capres/cawapres di masjid biar bisa masuk medsos buzzernya, gasssss🤣🤣🤣";0;0;0;0;in;1674205419710066690;1764864250575782381;viebtm2000;https://twitter.com/viebtm2000/status/1764867563404886050
Tue Mar 05 04:14:20 +0000 2024;1764867015817527468;"@Elizena02 @Bull_winner Kenapa ya orang ada yang milih capres dengan track record buruk? Banyak proyek yang mangkrak loh 🫢";0;1;0;0;in;1595272820803928064;1764814011957485956;Godzilla8B_;https://twitter.com/Godzilla8B_/status/1764867015817527468
Tue Mar 05 04:09:45 +0000 2024;1764865862614593864;"@igharrrrr @diankrtn__ Lah lu aja gk ad data trus knp lu lbih merasa lebih banyak yg beriman? Tpi fakta bicara 58% rakyat indo milih capres yg melanggar konstitusi, langgar aturan KPU, nepotisme, trus lu mau bilang klo 58% itu org2 yg beriman?, otak msih ad kah?";0;1;0;0;in;1625751933205229569;1764313212898672678;Hant_Sparrow;https://twitter.com/Hant_Sparrow/status/1764865862614593864
Tue Mar 05 04:08:31 +0000 2024;1764865550227059015;"Mau heran kenapa capres terpilih tp serba bingung dan ga punya pendirian, tapi kan ini cowo libra jd ya….yaudah… 😭🙏🏻";0;1;0;0;in;69198645;1764865550227059015;andinamitaa;https://twitter.com/andinamitaa/status/1764865550227059015
Tue Mar 05 04:05:57 +0000 2024;1764864904111272405;"Narasi Basi , Kalah ya Kalah Aja CAPRES mu enggak bawa2 Narasi , ini , ini keturunan dll kalau mau Jujur dia lEbih Berjasa Kepada Negara Dari pada KAMU !!! kamu Cuma Sampah doank";0;0;0;0;in;1444939615387860993;1764864904111272405;matanya_bintang;https://twitter.com/matanya_bintang/status/1764864904111272405
Tue Mar 05 04:05:56 +0000 2024;1764864900210594056;"@toe_giman klo mo tanya sy, tanya tentang PSI atau hasil capres 02, itu sy ngerti! wong hasil cawe2 sy...!";0;1;0;0;in;1676864371987996672;1764853249151283676;yahyaasyar42633;https://twitter.com/yahyaasyar42633/status/1764864900210594056
Tue Mar 05 04:04:21 +0000 2024;1764864501613248556;"@g4kta @emerson_yuntho Sama kecintaan elu sama capres elu jg membuat elu BODOH juga kan 😝😝";0;1;0;0;in;460938992;1764805060561875180;Lian_2791;https://twitter.com/Lian_2791/status/1764864501613248556
Tue Mar 05 04:04:08 +0000 2024;1764864445749281174;"@BaksoPentol678 @icharis @aniesbaswedan Intinya ya rakyat pemilih udah pada cerdas. Buktinya 75%an OGAH milih @aniesbaswedan  Ngapain capres #GAKBECUSKERJA kok dipilih 🥱 https://t.co/uamBMtllxR";0;1;3;0;in;1745954933638311936;1762012885562409007;Memorysonk2024;https://twitter.com/Memorysonk2024/status/1764864445749281174
Tue Mar 05 04:03:04 +0000 2024;1764864177464562083;"El pueblo le ha dado una enorme lección de humildad al inquilino de CAPRES, ya no tiene excusas, el pueblo salvadoreño no es ningún pendejo, así como da la gloria también les da medicina amarga   Pensa bien, tenes 5 años para hacer lo que de verdad importa y no tus caprichos 🦭🤡 https://t.co/zUdCHKFzXp";0;0;0;0;es;1720957053684916225;1764864177464562083;ElMaloDeMisa10;https://twitter.com/ElMaloDeMisa10/status/1764864177464562083
Tue Mar 05 04:02:41 +0000 2024;1764864083604689391;"@KakekHalal Kalo aku tetap punya harapan ganjar menjadi presiden kita, karena di 3 capres hanya ganjar yang mampu membangun Indonesia karena kemampuan sangat tinggi dan pro rakyat";0;0;0;0;in;1220597931180318721;1764310102323220533;mutiara1277;https://twitter.com/mutiara1277/status/1764864083604689391
Tue Mar 05 04:02:34 +0000 2024;1764864051807711595;"@wadah_ri @zy_zy_its_me Goblok loe drun. Capres loe suka nonton bokep loe cebokin terus. Kalau gue nonton bokep, gue bukan capres. Gue cuma rakyat biasa. Dongok loe.";0;2;0;0;in;1696507442035933185;1764665584753725736;Rocky_Antonie;https://twitter.com/Rocky_Antonie/status/1764864051807711595
Tue Mar 05 04:01:54 +0000 2024;1764863884127822123;"@democrazymedia pantess banjirr lagiii wkwkwk.. jelas2 ngurangin air hujan malah ditutup.. gobloknya udah nggak ketaker ini mahh.. copot kepala PU nya jkt 🔥🔥";0;0;1;1;in;1323221888982687744;1764662079397794302;tukangsetrum_;https://twitter.com/tukangsetrum_/status/1764863884127822123
Tue Mar 05 04:01:19 +0000 2024;1764863739235643592;"@convomfs Tips menang capres 2029: "Kami akan berikan rokok gratis"";0;0;0;0;in;1524651108366712832;1764636361355935951;FAde037;https://twitter.com/FAde037/status/1764863739235643592
Tue Mar 05 04:00:16 +0000 2024;1764863474503733449;"Berharap apa sama capres yang bahkan gk pernah datang ke forum2 diskusi buat ngejabarin programnya?";0;0;0;0;in;1523449920044249088;1764863474503733449;rozin_salman;https://twitter.com/rozin_salman/status/1764863474503733449
Tue Mar 05 04:00:13 +0000 2024;1764863462759620624;"70. omm host @mnctrijaya @bluefadly  ngomong kok mik dimatiin! Gak etis! Kyk debat capres ! Mik @aniesbaswedan dimatiin!' Dlm hati gue ' Halo om host  FS ! Coba cek2 lg ! Knp mik-nya mati wkt itu!  ' Heran! Kalo urusan ANIES host pd LEMAH lobat!|@enweka @LatiefSiregar @doddyjete";0;0;0;0;in;218477659;1764863462759620624;intanalyze;https://twitter.com/intanalyze/status/1764863462759620624
Tue Mar 05 03:57:42 +0000 2024;1764862830413754737;"Buat temen2 yang lagi belajar atau sering bekerja sama #Excel yuk gabung ke group Telegram  . . tinggal klik 👇🏽 . . https://t.co/LlkBlADwiX";0;0;0;0;in;1323221888982687744;1764862830413754737;tukangsetrum_;https://twitter.com/tukangsetrum_/status/1764862830413754737
Tue Mar 05 03:56:19 +0000 2024;1764862479287620017;"@BangRohmanJ @OposisiCerdas Masalahnya yg bikin undang" juga partai pengusung capres.  Mau percaya ato tidak itu cuma asumsi.   mengapa mereka bikin undang" sampai bisa diakali sedemikian rupa?. https://t.co/fj168Bamaw";0;0;0;1;in;1680940130406895616;1764641675891351887;tora80614748823;https://twitter.com/tora80614748823/status/1764862479287620017
Tue Mar 05 03:53:35 +0000 2024;1764861790872367515;"@hellfiend833103 @islah_bahrawi @prabowo @gibran_tweet Yang dibicarakan A,  lu jawab Z ga nyambung. Yg dibicarakan soa laporan pencemaran,  lha dijawab persentase Capres.  😂😂😂😂";0;0;0;0;in;1513150082140745730;1764558825439605203;HeryIdris5;https://twitter.com/HeryIdris5/status/1764861790872367515
Tue Mar 05 03:50:50 +0000 2024;1764861101400023109;"@dianto_rusdian @beeeemooooo @catuaries iyaa maksudnya semuanya dipajakin.. dapet gaji hasil jerih payah dipajakin, mau investasi dipajakin, uang hasil investasinya dibelanjain dipajakin lagi  makanya kemarin pas debat capres ada bbrp paslon yg programnya menghapus pph untuk dukung kelas menengah";0;0;0;2;in;194566600;1764827740581306455;F_Kristiant;https://twitter.com/F_Kristiant/status/1764861101400023109
Tue Mar 05 03:49:19 +0000 2024;1764860719252856987;"@anasurbaningrum Ya sama aja dg capres mas... 42% suara tdk pilih capres prabowo-gibran. Kira2 yg pas dijadkn apa suara ini? Kan PT itu u caleg.. ya lalu apa bedanya, wakil sy di ekstif dan di lgisltif... itulah tafsir sila ke 4 belum berwujud di NKRi";0;0;0;1;in;990876841312309249;1764846427719815534;hamdan_joko;https://twitter.com/hamdan_joko/status/1764860719252856987
Tue Mar 05 03:48:49 +0000 2024;1764860591993491565;"@SungJinwo06 @dwinnura @txtdrpemerintah Program makan siang gratis itu kan ada di visi misi 02 bahkan disebut terus pas debat capres sebat program unggulan.  Kalo BBM gratis itu ada di visi misi 01 bagian mana? Serius nanya soalnya gak ketemu";0;0;0;1;in;261465373;1764811910334308458;Apriyogi304069;https://twitter.com/Apriyogi304069/status/1764860591993491565
Tue Mar 05 03:48:06 +0000 2024;1764860411617181978;"@DrTORL @easegura @Jairomartinez87 Les ganaron la moral con el Fraude del 4F muchos dijeron que para que ir a votar, si ya habían decidido el TSE y Capres.  Y conociendo el comportamiento del electorado era predecible que la mayoría se abstendrá de votar.  Otro factor era que no habían candidatos potables por 1/1";0;0;0;1;es;1400574624316940288;1764813360065904748;FlorYBett42;https://twitter.com/FlorYBett42/status/1764860411617181978
Tue Mar 05 03:46:05 +0000 2024;1764859905306169735;"@VIVAcoid Di bayar pakai uang rakyat obsan absen rugi dong";0;0;0;0;in;1211328821808398337;1764851845305119128;Ari67724727;https://twitter.com/Ari67724727/status/1764859905306169735
Tue Mar 05 03:46:03 +0000 2024;1764859897148314086;"@OposisiCerdas Paling ngotot mendukung paslon gemoy padahal dirinya masih aktif sbg menteri tak tahunya dia menyimpan kasus besar ,trend jaman demokrasi  beras 5 kilo,pejabat bermasalah berebut posisi pada capres yg bermasalah  mereka ramai2 membentuk satu koloni";0;0;0;0;in;1509940687793721346;1764619954232656023;WongMbeling5;https://twitter.com/WongMbeling5/status/1764859897148314086
Tue Mar 05 03:45:47 +0000 2024;1764859828130951356;"Duhh puas banget liatnya ☺️🙏🏽";0;0;0;0;in;1323221888982687744;1764859828130951356;tukangsetrum_;https://twitter.com/tukangsetrum_/status/1764859828130951356
Tue Mar 05 03:41:49 +0000 2024;1764858832411644170;"@Kimberley_PS08 Panik lu ya nyet ??  Diskualifikasi capres curang !!  #dukungHakAngket";0;0;0;0;in;1183152720342962176;1764529010850267278;RomyLestari;https://twitter.com/RomyLestari/status/1764858832411644170
Tue Mar 05 03:37:52 +0000 2024;1764857835555582016;"wkwkwkk bingung ya pak mau lanjutin kerjaan apa wong dia ga pernah kerja😂 udh gabisa retorika gabisa kerja pula😂 kaya gini pendukungnya pada buta malah ngatain capres lain omon omon";0;0;0;0;in;1179592762812846080;1764857835555582016;C_rubyjane;https://twitter.com/C_rubyjane/status/1764857835555582016
Tue Mar 05 03:36:18 +0000 2024;1764857443757302139;"@susipudjiastuti @wepe20_ Karena partainya galolos dan capres yang diusung udah menang.";0;0;0;0;in;1645865515582357506;1764806863605092378;malfydhh;https://twitter.com/malfydhh/status/1764857443757302139
Tue Mar 05 03:30:36 +0000 2024;1764856006574531020;"Ketua Umum Gerindra sekaligus capres 02 Prabowo Subianto mengatakan, dirinya sudah melakukan uji coba terhadap program makan siang gratis untuk anak-anak sekolah. #pemilupedia #newsupdate #update #news #quote https://t.co/Y26x1zcLDA https://t.co/ue6PzfnTap";8;21;6;26;in;759692754985242625;1764856006574531020;kumparan;https://twitter.com/kumparan/status/1764856006574531020
Tue Mar 05 03:29:04 +0000 2024;1764855623378985223;"@NyaiSaripah5 Titiek Soeharto adalah capres Gerindra di thn 2029 kalo Wowo udah ga kuat karena umur, pake cara pilpres 2024 auto menang🤭";0;0;0;0;in;1397211081127260160;1764835526417264979;IjoelSi;https://twitter.com/IjoelSi/status/1764855623378985223
Tue Mar 05 03:28:22 +0000 2024;1764855448019358126;"@Berty69968038 Capres atau mantan capres.. yg Penting tebal kuping.. mata micek Wis aman.. hehehe..";0;1;0;1;in;722413726230384640;1764834961184682194;Gunawan75_;https://twitter.com/Gunawan75_/status/1764855448019358126
Tue Mar 05 03:25:35 +0000 2024;1764854747540906064;"@saidiman @AgusSaptono Tapi capres 01 @aniesbaswedan , yang didukung oleh JK, heran dengan fakta itu, mungkin karena lupa minum obat. https://t.co/Pc5388KmUR";0;1;3;10;in;36325638;1764851059766579295;Sentjoko;https://twitter.com/Sentjoko/status/1764854747540906064
Tue Mar 05 03:25:04 +0000 2024;1764854617551098179;"El palabrero oficial de Capres 👇";0;0;0;0;es;1345530056823738370;1764854617551098179;elmerze76176614;https://twitter.com/elmerze76176614/status/1764854617551098179
Tue Mar 05 03:24:39 +0000 2024;1764854509845516531;"@marioduran El man de los palitroques. El palabrero oficial de Capres junto a Carlos Marroquín.";0;0;0;0;es;1345530056823738370;1764798068644332019;elmerze76176614;https://twitter.com/elmerze76176614/status/1764854509845516531
Tue Mar 05 03:24:21 +0000 2024;1764854434721652881;"@WGreborn @Tendy_KeyBass Di Daerah sy dihimbau untuk memenangkan Caleg Golkar di Pusat, dan Gerindra di Kabupaten, minimal 50 suara/TPS, tanpa ada imbalan apapun, andaipun dapat imbalan, karena bukan Parpol pendukung Capres pilihan saya, akan saya tolak, ini bukan isu isapan jempol, tp real di lapangan.";0;0;0;0;in;1634448319111114753;1764507149408129254;PutraPe24992947;https://twitter.com/PutraPe24992947/status/1764854434721652881
Tue Mar 05 03:22:15 +0000 2024;1764853908009353643;"@S4N_W1B1 Ini sebagai contoh kecil tim kalian,Tuduhlah terus ingat rakyat juga tau dalang kalian siapa ,mau banteng atau 01 ingat,jgn bawa-bawa rakyat dalam orasi kalian,demo bukan untuk kebenaran tapi untung kepentingan capres anda yg gagal jadi stop atas nama rakyat😏 https://t.co/EZAu2KLbUv";0;0;0;1;in;1489090300513779713;1764607228185899498;YeenDanny;https://twitter.com/YeenDanny/status/1764853908009353643
Tue Mar 05 03:18:58 +0000 2024;1764853081697878363;"@blookier @handsaniteezer @tanyarlfes Wkwk dicebokin udah kayak capres blunder";0;0;0;0;in;1273507376100827136;1763545192626573611;mengbappe;https://twitter.com/mengbappe/status/1764853081697878363
Tue Mar 05 03:16:49 +0000 2024;1764852540733366480;"ni capres punya program lain yg lebih bagus yg lebih masuk akal gak si?";0;0;0;0;in;1616027941737213952;1764852540733366480;rrcakue;https://twitter.com/rrcakue/status/1764852540733366480
